des,10.8367432
dra,10.8530278
avó,10.8636415
abc,10.8767087
url,10.8906931
gel,10.9247646
hot,10.9258262
gil,10.9296109
foz,10.9405838
mix,10.9611273
fox,10.9633657
ata,10.9836340
eco,10.9846984
age,10.9946150
ave,10.9983020
leu,11.0096572
sic,11.0342400
põe,11.0438028
ira,11.0451451
asa,11.0569193
dai,11.0745458
are,11.0776958
tao,11.1024726
uno,11.1039236
iam,11.1313504
bit,11.1428399
aro,11.1549407
pan,11.1554326
avô,11.1658207
nua,11.1701670
per,11.1832726
ido,11.1869928
boi,11.1924241
edu,11.1944265
ego,11.2192704
vôo,11.2357976
une,11.2552657
blu,11.2777562
prá,11.2868113
lia,11.3013654
réu,11.3251845
dói,11.3345446
men,11.3719999
boy,11.3757665
pen,11.3777714
saí,11.3868635
uva,11.3979279
inc,11.4436198
rap,11.4607290
hop,11.4828786
adv,11.4829013
pia,11.4924070
irã,11.4984299
dum,11.5108083
ame,11.5140414
aba,11.5284669
baú,11.5397845
hum,11.5467034
hip,11.5539740
rom,11.5675998
toa,11.5734025
bia,11.5772169
blá,11.5979369
ala,11.6099211
pôs,11.6128890
vlw,11.6220205
ria,11.6578492
mma,11.6635866
neo,11.6711153
ice,11.6720725
tre,11.7051619
how,11.7061064
xxx,11.7131476
reg,11.7223371
iva,11.7225789
pub,11.7273137
duo,11.7371300
soa,11.7488848
elo,11.7632372
sin,11.7662364
dpi,11.7744865
var,11.7801390
mor,11.7859867
crê,11.7907424
cid,11.7988555
non,11.8012337
tvs,11.8052333
pin,11.8133414
hit,11.8193823
pio,11.8377543
rpm,11.8618952
sec,11.8661506
clã,11.8693264
log,11.8738200
col,11.8911636
grã,11.9038915
bio,11.9085729
mia,11.9127395
véu,11.9231974
exe,11.9334835
pes,11.9392836
alô,11.9403147
opa,11.9485964
dir,11.9576993
cru,11.9633427
run,11.9671775
cal,11.9780146
bis,11.9885708
aff,12.0188851
jet,12.0212720
val,12.0234938
pol,12.0325757
voa,12.0332899
tri,12.0332990
int,12.0335260
voc,12.0402888
ide,12.0463982
mus,12.0679010
bug,12.0682395
ski,12.0692933
ops,12.0693561
oba,12.0704897
uau,12.0732678
bpm,12.0766541
bel,12.1144411
zen,12.1150980
ups,12.1186984
tab,12.1280962
riu,12.1365253
axé,12.1503172
gui,12.1831266
ace,12.1837316
bla,12.1943755
rol,12.2013666
div,12.2081508
eca,12.2108695
hei,12.2182576
itu,12.2209455
noé,12.2264680
ale,12.2326527
geo,12.2398208
che,12.2543658
ind,12.2576109
zoo,12.2640377
flu,12.2665573
adj,12.2670658
ken,12.2699919
bus,12.2785937
far,12.2922031
chi,12.2966485
doe,12.3007853
pus,12.3090189
jiu,12.3305705
sir,12.3333945
rim,12.3359232
sós,12.3466325
uni,12.3507074
pas,12.3662580
cio,12.3705665
sta,12.3774612
ufa,12.3824190
wow,12.3830416
quo,12.3848512
bon,12.3865435
efe,12.3872894
han,12.3916723
mon,12.3968536
adi,12.3995395
pit,12.4129013
poa,12.4188749
exu,12.4309663
cha,12.4373393
doa,12.4518679
giz,12.4675402
emo,12.4689245
inf,12.5034951
fia,12.5056581
bye,12.5098518
abu,12.5110811
tan,12.5257243
vhs,12.5501324
caí,12.5635610
meo,12.5708046
mui,12.5817353
bot,12.6079496
noz,12.6102109
job,12.6119749
nus,12.6152578
gnu,12.6247066
pay,12.6264307
upa,12.6297285
ore,12.6326678
lat,12.6409040
aux,12.6441384
hão,12.6495954
jaú,12.6546259
hub,12.6572608
evo,12.6577298
rip,12.6692760
ips,12.6728561
ção,12.6763972
atm,12.6783109
vis,12.6818425
fdp,12.7051217
sen,12.7067232
tai,12.7245952
bau,12.7275365
oro,12.7376976
ita,12.7413719
too,12.7415993
sue,12.7602807
gap,12.7607693
dio,12.7631908
lis,12.7692451
eta,12.7764112
vês,12.7817654
poá,12.7907316
ada,12.7917587
rec,12.8060137
nom,12.8124854
sax,12.8226988
doo,12.8546062
den,12.8547645
apa,12.8585782
ara,12.8744855
vil,12.8852209
psi,12.8856042
ati,12.8870676
imã,12.8873733
dry,12.8925782
lux,12.8973648
rum,12.9313578
uai,12.9394383
bah,12.9431535
pal,12.9528021
vox,12.9668550
açu,12.9677100
rep,12.9684424
dri,12.9736228
tas,12.9754306
pie,12.9999670
ppm,13.0033712
taí,13.0180369
ipê,13.0309486
dal,13.0321643
lex,13.0374055
oca,13.0447447
ema,13.0464275
pax,13.0484138
ava,13.0486310
ins,13.0547662
lho,13.0551531
aja,13.0592152
epa,13.0773318
yin,13.0794494
apê,13.1142681
ext,13.1174049
bum,13.1183630
ais,13.1281405
sup,13.1289007
uri,13.1394774
pot,13.1455259
ode,13.1482361
ias,13.1511666
eia,13.1581810
bid,13.1589458
mol,13.1595991
imp,13.1658460
eve,13.1745648
csi,13.1753043
nau,13.1753423
fam,13.1811542
emi,13.1895367
goa,13.1909711
cum,13.1936626
cho,13.1975050
ctg,13.1993589
tex,13.1994755
loc,13.2084448
coe,13.2139994
cri,13.2207654
ami,13.2423055
ufo,13.2453119
def,13.2496035
mds,13.2541804
rem,13.2595003
pst,13.2618244
dim,13.2769749
dre,13.3011398
oco,13.3033796
hem,13.3080692
ren,13.3114215
ado,13.3138696
ctn,13.3172196
gem,13.3284312
mio,13.3286966
sum,13.3305115
ímã,13.3445776
cós,13.3471647
try,13.3518836
zum,13.3541947
cos,13.3639510
voe,13.3913646
vei,13.3977179
jaz,13.3980141
dás,13.4044337
ipo,13.4329962
sia,13.4353306
moi,13.4360813
chu,13.4570417
alá,13.4929001
tum,13.4940865
him,13.5011295
íon,13.5012478
tae,13.5094008
tos,13.5168464
ota,13.5201616
eba,13.5313644
gua,13.5333839
nha,13.5592784
bru,13.5692417
pum,13.5733284
sui,13.5768223
abe,13.5933965
mea,13.6086835
ico,13.6095470
rés,13.6105871
til,13.6178687
ger,13.6216851
gin,13.6268411
loa,13.6443486
abi,13.6527370
axe,13.6573493
won,13.6674757
lev,13.6713619
chã,13.6743256
gio,13.6781289
ped,13.6883581
cis,13.7022047
fel,13.7089094
ade,13.7220291
dam,13.7256568
uci,13.7290170
avo,13.7370350
ova,13.7417531
mir,13.7476528
ono,13.7546027
bei,13.7713134
bip,13.7744856
rad,13.7928529
nio,13.7945427
olé,13.8101314
pug,13.8137705
côa,13.8328443
tee,13.8355387
hás,13.8367876
anã,13.8422791
efi,13.8640794
lao,13.8648918
omo,13.8707874
ubá,13.8747308
afã,13.8765649
ska,13.8829725
btu,13.8847447
lha,13.8942174
ohm,13.8949573
ito,13.9008374
coa,13.9025434
gia,13.9046260
kgf,13.9080540
ahn,13.9117710
sor,13.9124645
cps,13.9193865
ena,13.9296584
cer,13.9321419
lai,13.9347531
xis,13.9383268
tás,13.9409543
ocê,13.9444888
ori,13.9579232
ica,13.9630601
dês,13.9638736
ppd,13.9710990
ipu,13.9805389
agi,13.9823229
iza,13.9832160
tau,13.9894264
ani,14.0108479
lãs,14.0241240
mpc,14.0370398
soe,14.0398052
apo,14.0449063
obi,14.0479659
nai,14.0583474
edo,14.0738799
gir,14.0999093
noa,14.1112825
axa,14.1137763
imo,14.1428494
det,14.1493595
ubi,14.1525802
ene,14.1589259
moo,14.1602202
oxi,14.1834188
tir,14.1835487
tsé,14.1856565
gum,14.1919803
nit,14.1947629
ilê,14.2059714
gim,14.2152387
wok,14.2153729
fon,14.2275221
aia,14.2276851
moa,14.2471069
tez,14.2558148
soo,14.2800528
afe,14.2870625
bos,14.3063907
eme,14.3102780
uru,14.3123455
iba,14.3138842
bué,14.3228974
csc,14.3240336
odo,14.3244525
lek,14.3444329
fêz,14.3657247
aca,14.3756607
uca,14.3783102
omã,14.3790685
vás,14.3899691
ris,14.3932979
lio,14.4010544
puf,14.4040314
udo,14.4104033
azo,14.4140628
icó,14.4203674
piá,14.4213561
coo,14.4440328
rus,14.4501225
fog,14.4564545
nho,14.4585056
gaz,14.4664765
saa,14.4682718
lig,14.4882009
léu,14.4927234
aum,14.4978002
ige,14.5044782
ifá,14.5048724
gue,14.5160828
nim,14.5166992
vau,14.5345581
plo,14.5371092
mie,14.5387765
ura,14.5527042
roo,14.5583603
ici,14.5629844
uga,14.5664474
ajo,14.5679352
raz,14.5716071
roa,14.6036908
dru,14.6083708
bps,14.6103206
obá,14.6142717
yen,14.6566661
aga,14.6588798
hui,14.6617271
fot,14.6638679
cus,14.6699798
anu,14.6705296
ecu,14.6821027
rit,14.7015921
dag,14.7090381
cot,14.7108423
rer,14.7207569
jau,14.7224487
oma,14.7395254
ibi,14.7428396
lês,14.7431125
hom,14.7579140
ovi,14.7585144
nhô,14.7592537
pua,14.7598086
rot,14.7729848
gai,14.7759418
emu,14.7782948
auê,14.7828756
aio,14.7849604
amã,14.7987630
lés,14.7990515
rau,14.7990997
jia,14.8019902
doí,14.8019902
ase,14.8120762
mór,14.8159826
nhá,14.8320611
hic,14.8443170
ois,14.8551466
ero,14.8613221
joa,14.8619366
aie,14.8658889
odu,14.9026605
tiê,14.9066702
ula,14.9101583
idi,14.9189595
atá,14.9217836
agl,14.9248338
poh,14.9381234
rói,14.9412795
fão,14.9500803
reo,14.9513119
blo,14.9594109
sãs,14.9676900
npk,14.9680317
ivi,14.9683735
osa,14.9715123
itá,15.0114535
maa,15.0147307
ogo,15.0314013
erê,15.0315227
rou,15.0338317
zás,15.0349273
ebó,15.0384659
sio,15.0517551
ume,15.0556646
suo,15.0928455
fom,15.1079303
uzo,15.1307249
flá,15.1481683
ugh,15.1703049
juá,15.1755484
tru,15.1838542
kip,15.1970881
fmm,15.2066596
eru,15.2097013
opo,15.2153749
doá,15.2269671
pru,15.2328140
buá,15.2633375
oxe,15.2824210
lob,15.2834356
viz,15.3049825
aru,15.3194475
jab,15.3223658
guo,15.3261072
gag,15.3514417
paí,15.3596660
fff,15.3702553
alé,15.3844071
zôo,15.3931695
tuo,15.4040335
ror,15.4111944
qid,15.4129704
acá,15.4133260
acu,15.4145716
pez,15.4363507
uke,15.4387191
bua,15.4391752
ose,15.4467770
zoé,15.4605703
adu,15.4667414
iri,15.4796741
mói,15.4973109
erg,15.5186174
dro,15.5375649
oiá,15.5396813
etá,15.5558525
maz,15.5575971
ubu,15.5614047
twi,15.5844541
nhe,15.5873069
feo,15.5896374
bul,15.6013721
mua,15.6197829
cré,15.6205483
rês,15.6241645
uro,15.6427800
plá,15.6445711
ibo,15.6452436
aal,15.6953633
fie,15.7165697
diá,15.7421809
wad,15.7890951
pul,15.7942872
ião,15.7967629
bur,15.7998990
agá,15.8175915
kpc,15.8619888
jaó,15.8661752
meã,15.8709412
oci,15.8770014
gau,15.8818193
prô,15.8898056
pej,15.8916688
içá,15.8988672
ful,15.9068458
bbl,15.9074285
nez,15.9096168
hep,15.9232925
ruz,15.9656333
oti,15.9807297
cãs,15.9862333
ogã,15.9884432
upo,16.0168128
iru,16.0200696
ble,16.0312227
ewe,16.0451741
suf,16.0545844
kir,16.0569508
ilu,16.0635728
cua,16.0736748
dyn,16.0776406
chê,16.0927858
bli,16.1275890
fuá,16.1437007
heu,16.1516689
fum,16.1602638
apé,16.1851535
iao,16.1901680
biá,16.2223908
ará,16.2243896
uxi,16.2336359
océ,16.2641867
abô,16.2719201
riz,16.2740205
iei,16.3021673
fás,16.3036823
aló,16.3117284
kwa,16.3152280
boé,16.3317975
vad,16.3382787
gbe,16.3470615
ché,16.3497795
éon,16.3607261
béu,16.3755103
iça,16.3766746
goy,16.3888642
zio,16.3912255
hia,16.3950151
elu,16.4187886
ulo,16.4302760
nhu,16.4384211
gur,16.4704017
aça,16.5124719
eoo,16.5135400
aná,16.5250946
eza,16.5533273
ril,16.5681714
lhi,16.5918699
tié,16.5921589
ixe,16.6067152
ejá,16.6096520
uçá,16.6117130
pui,16.6401112
tré,16.6452792
aiê,16.6684034
iaô,16.6819065
iré,16.6857076
iço,16.6962357
gír,16.7567200
elã,16.7903279
roí,16.7931507
adê,16.7945652
abá,16.8005989
açã,16.8283935
caá,16.8364788
ulu,16.8375864
rás,16.8653036
moê,16.8675849
prà,16.9107571
agô,16.9357081
cró,16.9410197
suã,16.9542157
duz,16.9604618
bês,16.9768867
nhi,16.9849874
ixu,17.0171781
roê,17.0198341
ofá,17.0318744
oja,17.0436074
ruh,17.0754293
utu,17.0886370
axi,17.0957850
uge,17.1005789
adô,17.1044306
tuí,17.1224403
déu,17.1333047
aré,17.1630373
otá,17.1722871
gué,17.1910474
ojá,17.1915736
boá,17.2000303
oré,17.2171613
xuá,17.2340416
apá,17.2783936
ozo,17.2835734
pió,17.3022111
baé,17.3116619
mho,17.3182115
rhe,17.3634238
ajé,17.3990510
puh,17.4048971
siá,17.4068534
guê,17.4147171
flã,17.4353227
oxê,17.4687843
prò,17.4898377
siô,17.4976698
eró,17.5178870
udu,17.5452455
puá,17.5702942
orô,17.5873489
bró,17.5904813
moí,17.6207384
euá,17.6628411
tôo,17.6670659
téu,17.6747158
efo,17.6858699
ebô,17.6867331
ilá,17.7094415
gré,17.7138682
peã,17.7472498
orá,17.7817842
oxé,17.8097109
juó,17.8126449
lhu,17.8344279
uje,17.8384400
uja,17.8414596
bós,17.8536302
xal,17.8546511
uxa,17.8826177
maú,17.9222587
ehu,17.9421269
jês,17.9772978
fós,17.9796100
ejé,17.9807680
cói,17.9912515
péu,17.9959464
tiú,18.0089720
paó,18.0161491
ruí,18.0379946
maí,18.0453838
ujo,18.0515835
efó,18.0540741
saá,18.0640993
coá,18.0704164
ojé,18.1052362
voá,18.1661069
inã,18.1702998
itã,18.1787386
sué,18.1787386
obé,18.2001527
gói,18.2015968
upá,18.2176204
gês,18.2279526
azê,18.2534987
xéu,18.2812783
cuí,18.3034311
bói,18.3211878
umã,18.3425878
xié,18.3576761
cuá,18.3644558
chó,18.3695709
toé,18.3816089
eão,18.4477634
ipé,18.4551846
uvá,18.5028581
ofo,18.5245766
crã,18.5265746
aió,18.5386472
oró,18.5549741
iró,18.6143135
xué,18.6186899
puã,18.6566833
oïl,18.6843987
ogó,18.8089375
tgh,18.8142567
ité,18.8747147
soá,18.9300417
ixã,18.9542853
iuá,19.0474506
paô,19.0713018
auí,19.0922085
piã,19.1317109
ofó,19.1464713
xuê,19.1539341
biú,19.2522450
puí,19.2605438
uçu,19.2901443
taã,19.2901443
doê,19.3295367
ciã,19.3521110
ecô,19.3612854
ikó,19.3612854
axá,19.3659043
ocá,19.4084639
deã,19.4784925
icá,19.5371760
gró,19.5482259
obó,19.7575761
itó,19.9704981
tiã,20.0407024
muí,20.0590515
ciá,20.0872224
teú,20.0872224
acê,20.2752746
taó,20.3973773
meú,20.4507233
ucá,20.4645166
azã,20.5070762
eôo,20.5364901
doú,20.7521987
fiã,20.7899390
ixê,20.8291597
ceá,20.8910351
aiú,21.1302648
âmi,21.1576638
xaí,21.3399853
eiã,21.4089782
ieí,21.5631289
siú,21.6056885
hió,21.8508110
fuã,21.9685940
dzô,22.1021254
rõe,22.1762334
peó,22.2562761
yué,22.4385976
geá,22.4385976
heá,22.4385976
uró,22.5439581
eóo,22.6617412
úbi,23.3548884
